,target_end_date,horizon,mu_KL,sigma_KL,mu_CDF,sigma_CDF,KL_lower_98,KL_lower_95,KL_lower_90,KL_lower_80,KL_lower_70,KL_lower_60,KL_lower_50,KL_lower_40,KL_lower_30,KL_lower_20,KL_lower_10,KL_pred,KL_upper_10,KL_upper_20,KL_upper_30,KL_upper_40,KL_upper_50,KL_upper_60,KL_upper_70,KL_upper_80,KL_upper_90,KL_upper_95,KL_upper_98,KL_WIS,CDF_lower_98,CDF_lower_95,CDF_lower_90,CDF_lower_80,CDF_lower_70,CDF_lower_60,CDF_lower_50,CDF_lower_40,CDF_lower_30,CDF_lower_20,CDF_lower_10,CDF_pred,CDF_upper_10,CDF_upper_20,CDF_upper_30,CDF_upper_40,CDF_upper_50,CDF_upper_60,CDF_upper_70,CDF_upper_80,CDF_upper_90,CDF_upper_95,CDF_upper_98,CDF_WIS,wis_COVIDhub,y,lower_98_COVIDhub,lower_95_COVIDhub,lower_90_COVIDhub,lower_80_COVIDhub,lower_70_COVIDhub,lower_60_COVIDhub,lower_50_COVIDhub,lower_40_COVIDhub,lower_30_COVIDhub,lower_20_COVIDhub,lower_10_COVIDhub,pred_COVIDhub,upper_10_COVIDhub,upper_20_COVIDhub,upper_30_COVIDhub,upper_40_COVIDhub,upper_50_COVIDhub,upper_60_COVIDhub,upper_70_COVIDhub,upper_80_COVIDhub,upper_90_COVIDhub,upper_95_COVIDhub,upper_98_COVIDhub,lower_98_calculated,lower_95_calculated,lower_90_calculated,lower_80_calculated,lower_70_calculated,lower_60_calculated,lower_50_calculated,lower_40_calculated,lower_30_calculated,lower_20_calculated,lower_10_calculated,pred_calculated,upper_10_calculated,upper_20_calculated,upper_30_calculated,upper_40_calculated,upper_50_calculated,upper_60_calculated,upper_70_calculated,upper_80_calculated,upper_90_calculated,upper_95_calculated,upper_98_calculated,wis_calculated
10,2021-10-09,1,9.463439352025905,0.30065287179359373,9.527606066254936,0.37383984470833,6399.762651165022,7145.017584566525,7855.030121729267,8761.629595326527,9431.709827423778,10000.631412068804,10515.988282914617,11001.38916913699,11471.163542735096,11935.468805678629,12402.568995860896,12880.107578943442,13376.032925156156,13899.510270281644,14462.10496669469,15079.656641050375,15775.709023439129,16588.66969589049,17589.29974316971,18934.5109194808,21119.864427538872,23218.58123953392,25922.394358633926,959.2041974267246,5755.576778484047,6600.452159219676,7425.64064265181,8505.86349844423,9322.125772744492,10026.376154196041,10672.812753146341,11288.77626279023,11891.24772174996,12492.63843444424,13103.423983987568,13733.674193203196,14394.238259827527,15097.996138671271,15861.565687515453,16708.08265256876,17672.361654564975,18811.762489692803,20232.918053574638,22174.563097509614,25400.34132027409,28575.891816986354,32770.61780326631,1399.676928487984,854.4999999999999,11750.0,8575.0,9372.0,10050.0,10483.0,10771.0,11095.0,11731.0,12049.0,12474.0,12878.0,13225.0,13393.0,13801.0,14028.0,14248.0,14459.0,14744.0,14934.0,15337.0,15529.0,16475.0,17140.0,17590.0,8575.225069492835,9372.366454842186,10137.889505526968,10664.0,10830.0,11161.479439902712,11868.732595245445,12503.867787320904,12744.8821864703,12884.214166682,13225.0,13393.0,13800.509999648551,14027.367283719164,14247.9,14459.0,14743.40789,14933.43944,15337.0,15529.0,16474.15,16848.0,17589.505981639457,900.5644240953606
11,2021-10-16,1,9.467337667683323,0.17302136882402844,9.394907460482344,0.37650681704604483,8645.807273542394,9211.62927320828,9727.798023787245,10358.90548010986,10807.682944384896,11178.182985240652,11506.14509644628,11808.857602755623,12096.470479806732,12375.861548708292,12652.316114379664,12930.416299913775,13214.62917758227,13509.820308754717,13821.85538899006,14158.496216438445,14530.988814030765,14957.320515314175,15470.074996596926,16140.28296812905,17187.411301122276,18150.498758711332,19338.35215142053,695.6980367142271,5009.150541384587,5750.072021195651,6474.38471208667,7423.415644269884,8141.1214837562575,8760.702096065463,9329.693772634853,9872.092268488412,10402.814548013243,10932.776221692417,11471.203227438533,12026.976657681013,12609.677002183425,13230.689496543277,13904.714618990227,14652.230103857413,15504.063804181325,16511.024566098098,17767.597230064213,19485.392500695758,22341.608346870125,25155.887959526157,28876.785860067506,998.8854083247728,333.7260869565218,11757.0,8002.0,8610.0,9225.0,9972.0,10563.0,10918.0,11157.0,11441.0,11595.0,11763.0,11862.0,11999.0,12270.0,12386.0,12584.0,12831.0,13041.0,13259.0,13722.0,14410.0,15111.0,15638.0,16307.0,7976.494378414589,8542.679036565969,9184.776333194392,9983.34960770869,10598.10254353506,10952.850648986234,11331.086962941476,11521.64125079788,11794.699800743148,11866.06881109375,11936.278728203124,12049.46735,12292.95,12403.3,12622.825911249687,12933.55676380952,13123.585534126963,13262.5,13761.396973783552,14342.5,15094.86,15611.917,16292.0,342.34332703473154
12,2021-10-23,1,9.335576572032885,0.16444091608900713,9.269904952975661,0.4740278904180014,7731.280618463196,8211.396610771491,8648.103564446748,9180.501011848948,9558.102623470157,9869.254576232486,10144.255458969978,10397.73914221987,10638.280275064668,10871.673697839462,11102.356977103991,11334.16134407622,11570.805518006397,11816.323497556892,12075.562031831385,12354.91789286467,12663.641397157353,13016.506199254565,13440.242110197378,13993.05040190603,14854.4952562406,15644.50232558942,16616.03293337543,450.8714554372836,3523.292419459778,4191.556233587183,4866.83183983964,5781.472967675075,6493.822502783248,7122.065175546114,7709.263984750278,8277.733551145744,8841.857916951687,9412.664607470284,9999.975978455685,10613.743033795776,11265.18117944973,11968.08192847362,12740.709276889855,13608.983726210412,14612.489779865464,15817.257833337695,17347.493119678893,19484.920506814953,23146.79136133048,26875.82723685418,31973.37256631145,1217.7196069920851,638.2965217391305,11861.0,6751.0,7427.0,7950.0,8748.0,9132.0,9526.0,9771.0,9935.0,10038.0,10156.0,10283.0,10399.0,10648.0,11008.0,11468.0,11768.0,11923.0,12192.0,12421.0,12711.0,13809.0,14169.0,14712.0,6751.0,7427.0,7950.0,8748.0,9160.724463832448,9533.293940930083,9771.0,9935.0,10038.0,10156.0,10283.0,10399.0,10648.0,11008.0,11468.0,11768.0,11923.0,12192.0,12421.0,12711.0,13809.0,14169.0,14712.0,637.7950036729667
13,2021-10-30,1,9.221429822345508,0.16608734569215292,9.243929776676854,0.19225991753081437,6870.917162063363,7302.007625376353,7694.341360197922,8172.910154218157,8512.503415556144,8792.436880936082,9039.920056493487,9268.098682092519,9484.678335621398,9694.86918401902,9902.663722299007,10111.511662448076,10324.764221730711,10546.0595866894,10779.771804788877,11031.67668006956,11310.129676023105,11628.479053572488,12010.8813011435,12509.946416950948,13288.033804779549,14001.994156306262,14880.4978561435,469.80398378624443,6612.16442479638,7094.728075512677,7537.835524005,8083.164964719809,8473.214051765666,8796.592835573952,9083.841301211281,9349.784532366253,9603.165815898898,9849.946311294643,10094.743648268372,10341.598983494361,10594.490881772648,10857.792129564881,11136.81379512874,11438.623977396079,11773.50704279153,12157.965195672661,12621.971884815704,13231.038832215496,14188.246638550645,15074.385994375592,16174.532674103164,587.0466200997658,397.6634782608696,9391.0,6459.0,6728.0,6996.0,7429.0,7998.0,8257.0,8448.0,8623.0,8797.0,9046.0,9264.0,9551.0,9991.0,10144.0,10372.0,10500.0,10693.0,11046.0,11637.0,11851.0,12409.0,13228.0,13677.0,6459.0,6728.0,6996.0,7429.0,7729.822104028185,8027.219291316433,8321.290158162768,8623.0,8797.24917401538,9046.0,9264.0442,9551.0,9991.0,10144.0,10372.0,10500.0,10693.0,11046.0,11637.0,11851.0,12409.0,13228.0,13677.0,407.9028857118618
14,2021-11-06,1,9.202575633865061,0.1666195928156231,9.221574182428505,0.1904829358873559,6734.241745672257,7158.152764099558,7544.022390533286,8014.791362632664,8348.903772761507,8624.351465116106,8867.892304051584,9092.455056831008,9305.619041041567,9512.509898043116,9717.056199209057,9922.653295948949,10132.600492690457,10350.480523742868,10580.601677047176,10828.653847195637,11102.869211280602,11416.400274253087,11793.051053340856,12284.667682137286,13051.266729425291,13754.812404313356,14620.658442337772,697.6132588519395,6492.770521809572,6962.086468914286,7392.768964262691,7922.487214421987,8301.166346161168,8614.996123167892,8893.672915953248,9151.607566695338,9397.29544958188,9636.525356416414,9873.778048138445,10112.97146647707,10357.959373115675,10612.973877942653,10883.151693004384,11175.325333438666,11499.432557085174,11871.414730732584,12320.219547109142,12909.101537659095,13834.08468141942,14689.876711302668,15751.70284214443,804.6594782154526,553.6100000000001,8637.0,6451.0,6619.0,7276.0,7520.0,7732.0,8098.0,8401.0,8679.0,8957.0,9240.0,9510.0,9797.0,10020.0,10193.0,10342.0,10455.0,10602.0,10742.0,10917.0,11072.0,11515.0,11978.0,12685.0,6451.0,6596.971224283509,7276.062394416015,7564.44475823641,7926.963329626247,8289.453563751851,8530.322240122954,8918.563624523096,9286.999346530589,9559.140967938933,9776.32711,9915.006119890008,10109.58647706009,10220.68342,10378.319269057303,10562.275367890426,10790.550025293454,11175.025677202862,11598.445984771002,11893.3912109375,12285.408056640625,12615.047045898438,13115.5,653.4822514791209
15,2021-11-13,1,9.167661604062445,0.16691869246842708,9.189066658465821,0.19004883930712996,6498.655957288157,6908.4942105487635,7281.591918064737,7736.825129230043,8059.940858813172,8326.340211022844,8561.893576469522,8779.101584374088,8985.29306322954,9185.424717028534,9383.296095197064,9582.191513700727,9785.302869450792,9996.09675478798,10218.742289106416,10458.746071313913,10724.075624763764,11027.461270881562,11391.943912943116,11867.70964466349,12609.65943140099,13290.65226182549,14128.828300606545,582.3299926866068,6291.450612848267,6745.141710420095,7161.424092896945,7673.3554119550645,8039.271075191885,8342.494237532945,8611.731360017324,8860.911794910802,9098.246221903726,9329.32865351104,9558.488294488086,9789.509757870028,10026.114836034854,10272.38988556435,10533.293885662724,10815.42210525945,11128.366328793574,11487.511836480791,11920.794858524543,12489.256153849285,13382.045254726065,14207.93000558973,15232.496795527777,696.7590910151348,333.3960869565218,8532.0,5113.0,5812.0,6085.0,6577.0,6769.0,7009.0,7383.0,7529.0,7763.0,7920.0,8186.0,8277.0,8387.0,8672.0,8987.0,9225.0,9333.0,9453.0,9838.0,10296.0,10521.0,11321.0,11616.0,5113.0,5812.1,6085.4,6660.204551715245,6810.30531071279,7009.0,7383.04885294297,7529.149530840307,7774.983896605911,7950.860995290679,8196.56253724085,8295.6640625,8387.0,8672.0,8987.0,9224.76029,9332.813475,9452.95878,9837.973087968956,10296.0,10521.0,11321.0,11616.0,329.45255789063856
16,2021-11-20,1,8.982987792760895,0.16728138322109246,9.005183336820402,0.19226552398666227,5398.266176328169,5739.470894254056,6050.126154846448,6429.217240002968,6698.318352759726,6920.201928884246,7116.406801993758,7297.341258515611,7469.10794127248,7635.83471344942,7800.686244264307,7966.398541137013,8135.63111359509,8311.272846758735,8496.798575576338,8696.798391081324,8917.914262356358,9170.759230498676,9474.543067975083,9871.10924193948,10489.616925655764,11057.379135725736,11756.275745446288,289.94292251200574,5207.769082161363,5587.849762833545,5936.854296423966,6366.372712919245,6673.588018692629,6928.291945883958,7154.53865750295,7364.004824251851,7563.57692452555,7757.950157225654,7950.761523039264,8145.193981872671,8344.381202993749,8551.767368670533,8771.535698567175,9009.253332350316,9273.020690545822,9575.835649037468,9941.30665790361,10421.033765067335,11174.97275321324,11872.936427820541,12739.463665850597,338.7144382718975,354.62217391304347,8075.0,4848.0,5168.0,5623.0,5980.0,6231.0,6424.0,6701.0,6967.0,7195.0,7266.0,7392.0,7558.0,7749.0,7910.0,8282.0,8349.0,8563.0,8755.0,8928.0,9504.0,10124.0,10667.0,11266.0,4840.0,5167.5,5592.5,5953.0,6205.5,6425.0,6732.0,6986.953858419634,7231.693158616146,7352.92803,7425.784924316406,7558.5,7769.273393661537,7964.5,8283.253447742667,8360.142441215288,8642.962489836635,8858.0,9025.5,9686.31,10268.155,10775.375,11348.905,352.4711460031225
17,2021-11-27,1,8.966299612733978,0.16483529335454272,8.984825008882419,0.18680951822207562,5339.222800966831,5671.6103819559785,5973.986163240899,6342.667399843446,6604.184953515891,6819.699783163374,7010.188689778103,7185.783939723892,7352.423021125156,7514.11904174457,7673.945644904385,7834.557005514149,7998.529871449931,8168.659976193301,8348.306850175995,8541.904959503878,8755.867522104276,9000.437764751437,9294.149680040926,9677.36121149374,10274.594181408665,10822.373072016715,11496.108284062626,1292.3436329702065,5168.000195626695,5534.104708980026,5869.652403353569,6281.8448255085605,6576.180513584127,6819.914074513475,7036.20262385215,7236.276096532023,7426.748901254792,7612.122783970826,7795.876922321889,7981.047989948442,8170.617321507021,8367.853334156647,8576.717466117383,8802.47328434398,9052.770425048879,9339.872368172637,9686.03688513168,10139.875910211349,10851.94192785033,11509.924435383495,12325.295009037021,1357.2708508148885,907.7878260869564,5759.0,4530.0,4870.0,5478.0,5814.0,6069.0,6314.0,6645.0,6841.0,7030.0,7104.0,7196.0,7346.0,7375.0,7540.0,7910.0,8025.0,8166.0,8214.0,8414.0,8739.0,9347.0,9964.0,10691.0,4530.0,4870.0,5478.0,5814.0,6069.0,6314.0,6645.0,6841.8343,7030.0911,7104.3,7219.48157,7348.31,7535.28,7725.48,7922.24,8118.68466796875,8232.699473482557,8603.08,8893.81,9259.59,9700.8343081616,9964.0,10691.0,945.1629193625516
18,2021-12-04,1,8.897971119088632,0.1599060838146357,8.908475573835858,0.1908429335530262,5044.09706704173,5348.443986292086,5624.846946292997,5961.296244119884,6199.594183643747,6395.761367254251,6568.994821456964,6728.559019764271,6879.87685848897,7026.60807851658,7171.550118144766,7317.112918312363,7465.630244132515,7619.628256061321,7782.136593516399,7957.148224763493,8150.431369568165,8371.191228843307,8636.071954610745,8981.29186452438,9518.506364803188,10010.414542352051,10614.415374590317,3749.029658650721,4743.395559981708,5086.932610643756,5402.228769012961,5790.074940459679,6067.36437924977,6297.1857654461965,6501.277475443871,6690.189252819903,6870.140839550401,7045.370894728185,7219.160809554288,7394.3803152851915,7573.852652612248,7760.678758302134,7958.622905124505,8172.692607168164,8410.17176294942,8682.745322061008,9011.63286551086,9443.204243352382,10121.167130259666,10748.493135661514,11526.945108345126,3423.5797972322307,3583.766086956522,12087.0,5037.0,5135.0,5479.0,5936.0,6199.0,6551.0,6804.0,6902.0,7038.0,7213.0,7319.0,7441.0,7600.0,7773.0,7893.0,8110.0,8271.0,8611.0,9001.0,9257.0,9747.0,10133.0,10608.0,4790.0,5006.0,5349.0,5865.45,6082.7,6396.5,6629.5,6805.392136644514,7002.581530146359,7212.669631121273,7300.5,7405.667583247727,7594.07298,7723.5,7863.0,8087.779869399128,8269.748986395429,8556.0,8919.5,9213.5,9769.5,10219.5,10795.5,3593.2236427832254
19,2021-12-11,1,8.73709567545907,0.16777029913330324,8.757934308979424,0.188821085616167,4216.680966485182,4484.005144452359,4727.435185957475,5024.541002418095,5235.475424329779,5409.417144502175,5563.242097187021,5705.106012893567,5839.791338924209,5970.533442105913,6099.813242491358,6229.776120733992,6362.5079935424665,6500.275208370401,6645.804321086746,6802.6975181103435,6976.167823811098,7174.545700161405,7412.910455870539,7724.110619415751,8209.54893887287,8655.233271193632,9203.947565143319,1961.2512908711385,4099.706963750541,4393.369632352558,4662.7060754289005,4993.789658450612,5230.351855626133,5426.330891690997,5600.305462498928,5761.288547716499,5914.591310035891,6063.830856814167,6211.805025634825,6360.958223001431,6513.692774932914,6672.644813187857,6841.011896479453,7023.045136457651,7224.925459104325,7456.565093869625,7735.959383161956,8102.4216641361945,8677.748256102039,9209.739425704336,9869.434540695514,1738.340909704468,1626.1869565217391,9101.0,3430.0,3813.0,4415.0,4922.0,5162.0,5357.0,5601.0,5962.0,6207.0,6346.0,6527.0,6696.0,6882.0,6999.0,7067.0,7067.0,7248.0,7877.0,7994.0,8140.0,8480.0,8861.0,9270.0,3430.0,3786.935,4193.5052,4663.0,4952.0,5251.0,5525.0,5720.0,6186.598614728338,6311.0,6312.0,6489.0,6664.0,6872.0,7066.631661242859,7066.631661242859,7247.043699650149,7841.0,7993.25832,8139.70893,8479.7,8861.0,9270.0,1681.0224976895315
20,2021-12-18,1,9.058069384791736,0.16058254860238147,9.112435191546956,0.47511611853203417,5910.575684744975,6268.757028997661,6594.126432367804,6990.270748936886,7270.906619147822,7501.960775932186,7706.027560658176,7894.0122968872165,8072.299317197427,8245.198099185849,8416.003622882161,8587.555374620999,8762.604035919696,8944.12801548866,9135.70030227589,9342.030964565603,9569.925195788335,9830.24432076138,10142.628859786584,10549.821310340187,11183.605299133065,11764.071724434594,12476.975382028959,423.1559455787649,3002.3476729973213,3573.228153075074,4150.3117079621725,4932.244247281827,5541.436168926117,6078.829121887552,6581.212247174816,7067.655245174337,7550.455919861135,8039.047614621734,8541.83777852424,9067.348758896727,9625.190228053068,10227.183300410717,10888.986623867095,11632.82738948,12492.65491334975,13525.106869583577,14836.733837430258,16669.250222305178,19809.79244468241,23009.113886195955,27384.17480923748,962.906678455332,607.1065217391304,9317.0,5168.0,5654.0,5988.0,6447.0,6741.0,6964.0,7137.0,7312.0,7540.0,7820.0,8059.0,8249.0,8448.0,8628.0,8641.0,9067.0,9410.0,9735.0,10017.0,10590.0,11435.0,12459.0,13468.0,5168.0,5654.0,5988.0,6505.0,6810.23444217161,7048.0,7291.0,7437.0,7656.0,7820.0,8059.0,8249.0,8448.0,8628.0,8641.0,9067.0,9410.0,9735.0,10017.0,10590.0,11435.0,12459.0,13468.0,594.0991159716747
21,2021-12-25,1,9.33070875207366,0.15870312674173517,9.346799442099785,0.17867963352222677,7797.12278239031,8263.93660401247,8687.71587464203,9203.34709494876,9568.421540069787,9868.871907146453,10134.139178539406,10378.42852803072,10610.052600788043,10834.619272206808,11056.413031236823,11279.122754917184,11506.318528538122,11741.862535662367,11990.384487918718,12257.983930504553,12553.469799378274,12890.89688441152,13295.673647710417,13823.08075616471,14643.5049161564,15394.432002143009,16316.096805325678,569.9958939404728,7563.795977032683,8075.530121241857,8543.257025888472,9116.235994989343,9524.37807495173,9861.74952550501,10160.692321798819,10436.867313698895,10699.481083164463,10954.783339936695,11207.587897026293,11462.079626654211,11722.35012340348,11992.867890760197,12279.031884498178,12587.99843084331,12930.149364517178,13322.105679928402,13793.999811208396,14411.569582004346,15378.12440497171,16268.810517117852,17369.48878138597,670.075026309702,760.3682608695651,10304.0,5353.0,5864.0,6348.0,6809.0,7266.0,7839.0,8103.0,8225.0,8422.0,8606.0,8788.0,8877.0,9043.0,9096.0,9336.0,9637.0,9903.0,10217.0,10649.0,11122.0,11866.0,12497.0,13194.0,5221.5,5862.0,6297.0,6809.1,7266.275,7839.2,8105.125,8258.5,8456.421848163964,8630.55488261034,8814.042048754434,8923.106945228636,9076.06915,9223.67085,9475.6548,9686.459228515623,9904.629659196227,10284.836847851502,10653.0,11133.5,11963.186149101526,12565.331759451916,13247.119228744255,731.6526047073194
22,2022-01-01,1,9.301415853283434,0.16411278310044886,9.166858520501094,0.4311544600069431,7477.340272665075,7940.731742532408,8362.179240178912,8875.916345183194,9240.246901639399,9540.441577543312,9805.742507576259,10050.272481267517,10282.306064122318,10507.434729904506,10729.939743688366,10953.516807149603,11181.752489810948,11418.536829264629,11668.542999624286,11937.938067662948,12235.63950938019,12575.888596909565,12984.450710210149,13517.424655497081,14347.878345877432,15109.37963083056,16045.749701015773,799.1447817337156,3511.6569095513864,4112.602452040816,4711.080391462169,5509.955617903999,6124.152399737759,6660.7660004919435,7158.453582107852,7637.005847872402,8108.967952751687,8583.755383037571,9069.560362766246,9574.49930237201,10107.550225638737,10679.595678165992,11304.895693910663,12003.531058793258,12805.983281116563,13762.837019698874,14968.771334796887,16637.345787912902,19458.601695113575,22290.274336054954,26104.781660698474,910.4513979008356,376.6382608695653,9481.0,5439.0,5906.0,6453.0,6885.0,7385.0,7783.0,8082.0,8369.0,8623.0,8891.0,9084.0,9123.0,9598.0,9763.0,9865.0,9977.0,10163.0,10753.0,10947.0,11418.0,12095.0,13188.0,14353.0,5471.0,6016.0,6475.95,6920.905334879179,7385.788696712372,7783.078880039583,8082.0,8369.928278234818,8623.005581341458,8891.42911065809,9084.8,9123.0,9662.49635,9785.240450031535,10185.058271521217,10568.875420525186,10639.4934580486,10795.886643816,10991.0,11608.0,12853.871554688993,13299.044689156002,14368.1,421.2399784117752
23,2022-01-08,1,9.083223898512001,0.16043785193026533,9.088808493696183,0.18526120648256356,6063.179689893661,6430.267942010993,6763.7118992762635,7169.667209337563,7457.240747829377,7693.999325593401,7903.098777342222,8095.715148665999,8278.391047619674,8455.542593017708,8630.546105334386,8806.310964691025,8985.655352551144,9171.630555190673,9367.896776165946,9579.278838586131,9812.747504709472,10079.428074404754,10399.4379998273,10816.556827886949,11465.762285814622,12060.32369198353,12790.502141327352,2323.078320649322,5755.012423316065,6159.2063026761225,6529.469158759671,6984.06709543104,7308.531135667885,7577.122040931586,7815.402216820959,8035.764517285721,8245.505633643064,8449.58919937088,8651.848884593419,8855.628226792784,9064.207239081294,9281.179172238111,9510.8965751225,9759.140044792915,10034.307782954844,10349.859863353515,10730.220592267144,11228.722493584388,12010.494174087815,12732.509261314292,13626.75621227971,2148.204248913266,1344.71,12322.0,6523.0,6794.0,7241.0,8057.0,8442.0,8965.0,9240.0,9452.0,9689.0,9787.0,9974.0,10170.0,10240.0,10399.0,10503.0,10669.0,10794.0,10935.0,11598.0,12434.0,13140.0,14029.0,15347.0,6523.0,6794.0,7241.0,8057.0,8442.0,8965.0,9240.0,9452.0,9689.0,9787.0,9974.0,10169.615815614468,10239.206600513542,10399.0,10502.401390341343,10668.94824,10793.98252,10935.0,11597.8335221574,12434.0,13140.0,14029.0,15347.0,1344.8150788134485
24,2022-01-15,1,8.967288194475888,0.14031174966663418,8.961862569131767,0.14617735393006936,5658.27443139243,5956.761372678025,6226.040799928933,6551.64506479892,6780.895230963796,6968.803652572032,7134.15688961994,7285.990261853906,7429.569577262505,7568.427667883184,7705.244123531764,7842.30593511983,7981.8058187397,8126.095019841442,8277.971118035699,8441.098624851402,8620.747108813881,8825.297059032044,9069.858814390533,9387.224395054021,9878.149590782912,10324.698025021928,10869.349503233778,5622.765914751235,5551.38759486182,5856.80914681203,6132.89520458097,6467.395475019737,6703.328537986258,6896.964072002727,7067.537829795432,7224.310600301073,7372.686543181712,7516.297635255323,7657.904994828409,7799.871741396374,7944.470351005824,8094.144502324126,8251.80873022425,8421.287863744159,8608.08964131072,8820.982470997225,9075.789562972845,9406.877840889734,9919.94761899579,10387.567301104382,10959.061701716406,5625.55417254616,2564.906086956521,14407.0,6450.0,6461.0,7026.0,7483.0,7751.0,8044.0,8296.0,8522.0,8799.0,9120.0,9229.0,9310.0,9742.0,10311.0,10833.0,11458.0,11897.0,12621.0,13614.0,14191.0,14553.0,15307.0,16007.0,6450.0,6461.0,7026.0,7497.0,7771.635456856313,8176.0,8442.875,8645.35,8881.199637968784,9135.951786248792,9357.411908357144,9559.548010820185,9922.12180378866,10400.504033498826,10865.793635269,11457.735916830416,11881.349996122124,12620.889537408217,13613.8,14190.643308542898,14553.0,15222.8689453125,15890.65,2522.5426679607817
25,2022-01-22,1,9.016317603232567,0.0002736298923890702,9.318615914982496,0.48385823997184424,8231.15023310142,8231.975476780975,8232.685298051903,8233.50375248058,8234.056005766055,8234.494945589107,8234.87153552134,8235.209739597401,8235.5231484754,8235.820553881125,8236.108307275335,8236.391508264243,8236.6747189911,8236.9625022292,8237.259959613599,8237.573446517195,8237.911761560052,8238.288507754265,8238.7276732029,8239.280276877162,8240.099386947277,8240.809908721292,8241.636120866497,7128.921933807982,3615.528524497984,4316.806583130657,5027.810771383547,5994.074219176381,6748.861340186228,7415.966175236024,8040.596022471617,8646.245036608265,9248.118757745251,9857.933402454702,10486.18165818772,11143.547557467446,11842.122920746722,12596.824009240843,13427.449994793773,14362.148150991017,15443.961096725652,16744.770570853703,18399.94125025424,20716.90266501263,24698.3543756893,28766.322922784548,34345.91964193696,2180.2664175916207,2450.5226086956527,15367.0,6889.0,7473.0,7945.0,8390.0,8511.0,9082.0,9385.0,9619.0,10020.0,10342.0,10606.0,10993.0,11355.0,11778.0,12149.0,12655.0,13278.0,13846.0,14101.0,14430.0,15573.0,16503.0,17580.0,6889.0,7473.0,7945.257196967204,8390.0,8511.071624177905,9082.0,9385.0,9619.170897805156,10020.125972704103,10342.45465322635,10606.18325,10992.95135,11354.82395,11777.90495,12148.668,12654.527869650668,13277.779195445137,13908.929080385258,14136.201136246304,14837.941026777258,16205.71147413665,17212.561889648438,17768.149951171876,2416.118413595633
26,2022-01-29,1,9.531859060943292,0.3436719861648607,9.630188283767568,0.41873919864920983,6200.33416127899,7032.3368844663855,7836.667412344335,8878.835491479187,9659.198371519105,10328.03601871793,10938.629882196785,11517.665834592837,12081.55527271739,12642.137492450132,13209.25205471462,13792.207819970881,14400.89081208585,15046.901417016548,15745.07522047535,16515.932939982766,17390.20321538326,18418.31265930069,19693.66289340936,21424.5434248467,24273.71056344985,27050.040359905226,30679.797507885734,2092.306619129343,5744.827933677106,6697.399096768869,7642.068519364247,8897.73837433107,9859.522286694484,10697.53353205217,11473.01443848372,12217.214164676536,12949.850212272728,13685.633621212615,14437.27888878402,15217.301008132788,16039.466422721633,16920.38939382342,17881.770536053078,18954.09598709037,20183.557792395066,21646.69540677724,23486.55880464107,26025.293195871054,30301.514489873138,34575.5488998464,40308.64851750225,1751.1704749096996,2024.791739130435,17858.0,8342.0,8907.0,9766.0,10406.0,10887.0,11410.0,11701.0,11887.0,12216.0,12685.0,13258.0,13956.0,14398.0,15036.0,15728.0,16166.0,16573.0,17234.0,18018.0,19202.0,20832.0,21642.0,23450.0,8622.99,9409.49396295982,10168.075,10650.1,11104.75,11540.9,11869.625,12147.05,12485.901846490102,12931.39550607333,13407.956278763948,13960.31060593026,14436.105272275196,15035.860470011175,15727.55386,16165.849213436491,16747.134119275797,17488.88065531706,18353.774128514084,19538.00532393052,21194.39866673256,22311.849226850794,23449.73091907217,1960.642795200949
27,2022-02-05,1,9.406669587500081,6.363614897397759e-05,9.481349806280482,0.15568403441669304,12167.473304200827,12167.756995308859,12168.000990603095,12168.282307623325,12168.472114555707,12168.62296920017,12168.752390543223,12168.868616082314,12168.976317356288,12169.078516214555,12169.177395609593,12169.274708093611,12169.372021355804,12169.470903135703,12169.57310614766,12169.680813656762,12169.79704806336,12169.926481893513,12170.077354568019,12170.26718950044,12170.548558913852,12170.792610186229,12171.076378685646,5407.145886277423,9128.66355898642,9664.500469782297,10150.440246936781,10741.098974962493,11158.91127083884,11502.536062205367,11805.756385663524,12084.863750542323,12349.38522576525,12605.742047113383,12858.834204342009,13112.874414109781,13371.933463622532,13640.408851582806,13923.565607255558,14228.333802480693,14564.714854612925,14948.657797752445,15408.98311912908,16008.368957499095,16939.903217705807,17791.656789488286,18835.996560629814,2818.424850892416,1316.4904347826089,17577.0,10938.0,11280.0,12236.0,12830.0,12849.0,13208.0,13623.0,13840.0,14033.0,14225.0,14829.0,15176.0,15343.0,15511.0,15768.0,16109.0,16780.0,17565.0,17779.0,17785.0,18569.0,19430.0,21282.0,10009.0,11000.114489251588,11563.65,12200.1,12676.5,12839.0,13377.0,13593.0,13818.0,14061.8,14179.8,14461.179090437849,14816.8075,15305.725885481586,15684.503877118255,16076.783564504442,16779.532585160003,17564.154735934786,17779.0,17785.0,18569.0,19430.0,21282.0,1458.1140168141767
